Data,Poziom,Zmiana,Opad,Temperatura,Rezerwuar_sniegu,Opad_efektywny,Snow_add_mm,Rain_part_mm,Melt_mm
1990-11-01,"97,99","0,01","41,2","4,6",3.7493112679735206e-12,41.20000000000376,0.0,41.2,3.7493112679735206e-12
1990-12-01,"98,02","0,03","47,0","0,1",1.8746556339867607e-12,47.00000000000188,0.0,47.0,1.8746556339867607e-12
1991-01-01,"98,05","0,03","12,7","0,6",9.373278169933803e-13,12.700000000000935,0.0,12.7,9.373278169933803e-13
1991-02-01,"98,06","0,01","16,7","-4,1",16.700000000000937,0.0,16.7,0.0,0.0
1991-03-01,"98,09","0,03","22,0","4,7",8.350000000000469,30.35000000000047,0.0,22.0,8.350000000000469
1991-04-01,"98,13","0,04","22,7","8,1",4.175000000000234,26.875000000000234,0.0,22.7,4.175000000000234
1991-05-01,"98,13","0,0","43,3","10,0",2.087500000000117,45.38750000000012,0.0,43.3,2.087500000000117
1991-06-01,"98,14","0,01","82,9","14,6",1.0437500000000586,83.94375000000007,0.0,82.9,1.0437500000000586
1991-07-01,"98,13","-0,01","50,1","19,3",0.5218750000000293,50.62187500000003,0.0,50.1,0.5218750000000293
1991-08-01,"98,06","-0,07","36,5","18,3",0.2609375000000146,36.76093750000001,0.0,36.5,0.2609375000000146
1991-09-01,"97,99","-0,07","22,1","14,3",0.1304687500000073,22.230468750000007,0.0,22.1,0.1304687500000073
1991-10-01,"97,93","-0,06","19,2","7,7",0.0652343750000036,19.265234375,0.0,19.2,0.0652343750000036
1991-11-01,"97,91","-0,02","47,4","3,8",0.0326171875000018,47.4326171875,0.0,47.4,0.0326171875000018
1991-12-01,"97,93","0,02","45,1","-0,4",0.0163085937500009,45.116308593750006,0.0,45.1,0.0163085937500009
1992-01-01,"97,95","0,02","9,7","-0,3",0.0081542968750004,9.708154296875,0.0,9.7,0.0081542968750004
1992-02-01,"97,97","0,02","19,8","2,0",0.0040771484375002,19.8040771484375,0.0,19.8,0.0040771484375002
1992-03-01,"98,02","0,05","74,8","3,3",0.0020385742187501,74.80203857421874,0.0,74.8,0.0020385742187501
1992-04-01,"98,13","0,11","7,8","7,9",0.001019287109375,7.801019287109375,0.0,7.8,0.001019287109375
1992-05-01,"98,12","-0,01","26,4","14,0",0.0005096435546875,26.400509643554685,0.0,26.4,0.0005096435546875
1992-06-01,"98,03","-0,09","41,0","19,0",0.0002548217773437,41.00025482177735,0.0,41.0,0.0002548217773437
1992-07-01,"97,91","-0,12","11,6","20,1",0.0001274108886718,11.600127410888671,0.0,11.6,0.0001274108886718
